,Topic_24,Topic_37,Topic_49,Topic_36,Topic_34,Topic_2,Topic_29,Topic_41,Topic_25,Topic_9,Topic_44,Topic_20,Topic_33,Topic_11,Topic_12,Topic_19,Topic_47,Topic_31,Topic_39,Topic_7
RUNX1,0.19632693629428682,0.45386924551528124,0.057942448121751144,0.2779114023464157,0.3460885092132841,0.5883926435217259,0.5883452622926446,0.5654025626618258,0.5101477337593161,0.6239365237029721,0.409548689640931,0.0,0.7022265301695048,0.8119927415431754,0.2800312233870022,1.0,0.25409726542126027,0.6144374165314752,0.3491231165163143,0.6875663300017463
RUNX2,0.6047179854810806,0.5602017085709149,0.6401317500881895,0.32586772254834184,0.1761615657358543,0.5985053111297814,0.45442970575490904,1.0,0.5226910395859757,0.22947748216217123,0.2000804177193728,0.0,0.14531328453012737,0.40340549402147874,0.48018548870691535,0.8143330373398266,0.5134310156142089,0.4878646403101897,0.6787876164607064,0.6184553333395401
RUNX3,0.37990252035543515,0.5631967122393343,0.3133968703087403,0.41181729881736495,0.27355317381278366,0.9999999999999999,0.41309627861591514,0.5328031324528115,0.30966717808879396,0.09241817556611187,0.4286770089201376,0.08373624484526287,0.14140919776622518,0.0,0.12108359095661536,0.14191849128105782,0.6673152580135052,0.47349251381271107,0.5130711740898749,0.4830810201943416
SMAD3,0.0,0.21543617656996544,0.012302088828764934,0.23940444823851242,0.2848929660726401,0.432679258989015,0.3049258291015388,0.35622755764853836,0.40536551515885816,0.7812659996383289,0.4784648499566225,0.5572142886466613,0.9728156319804977,0.6855448808385023,0.2737967319914975,1.0,0.5373690624208545,0.7114653130338466,0.2938210819658746,0.4699488039220449
SNAI3,0.42359155705480167,1.0,0.2729807542476741,0.8820626402321761,0.045691580792564856,0.6629918838210804,0.2849321433360815,0.39166467562087537,0.2974388377711722,0.0,0.361817754702049,0.23904946904623048,0.23563902086134958,0.14333268049418035,0.3798660997878498,0.3542931024444075,0.8251334501420355,0.2697471207761293,0.10440098071004655,0.637078333439101
SOX10,0.005699423200204473,0.06267709908037707,0.03381854673494862,0.3661514890036973,0.7767226890356025,1.0,0.6377196346414623,0.5653119250529774,0.6472666437408888,0.07069569117526904,0.17461467326643115,0.03671317391975938,0.042371784456561215,0.059503451023409246,0.2931943315243365,0.0,0.5832070626316074,0.08232504129220512,0.3332301956301369,0.20432392426885992
SOX11,0.7459595740993712,0.25534732343843625,1.0,0.7085333611589792,0.9758523346808712,0.325381582411127,0.6804732884426961,0.8156804988758863,0.7894682451292336,0.4076680894602003,0.7211808139533882,0.7663654817062899,0.5531707582327536,0.3439321278866563,0.8671034586814401,0.3005136039536136,0.4733602592457884,0.0,0.07383650430682098,0.07820857546472215
SOX18,0.5787149333690764,0.6538828709513342,0.5817324283556042,0.8204583471642222,0.5265194356121814,0.4098498654655405,1.0,0.5573534524988155,0.41297509994400006,0.1884428532950737,0.6530116870563669,0.4842711541763185,0.8767153400451821,0.13176949481950273,0.5241875378139504,0.4436728153255147,0.7382566755583175,0.2213880770594141,0.0,0.17147046103630648
SOX4,0.9753411911563679,0.5938374559082213,1.0,0.8480953619214524,0.8479000596764006,0.6979889750979522,0.43421829008146906,0.4611988057844052,0.609162407828947,0.2837110821079938,0.26667032724387296,0.5301902907090419,0.35505097674496033,0.44886772426127397,0.5473104578658439,0.28582965115689596,0.6974760903374202,0.0,0.20505788208198938,0.3127081566970583
SOX5,0.5959302409603602,0.47500689372089355,0.8115328269387769,0.7350608738182769,0.7890467576680054,1.0000000000000002,0.7977400484777324,0.9804097141253452,0.7875152531158409,0.41234752404253094,0.336463386364553,0.44284553623298795,0.2755610676137852,0.16598185244263708,0.5232616693801357,0.0,0.47987836277166207,0.652419676005566,0.44737292425060904,0.3994495776573952
SOX6,0.0,0.08118067120727013,0.1314773863391886,0.6781383902353958,0.6080130199305543,1.0,0.3971619785913113,0.5540992580403731,0.6005301887490707,0.25177339799117815,0.32660406316741,0.31552649072954486,0.11233881830956027,0.23110758436706813,0.43731183808317764,0.14861145463384084,0.7189588552104024,0.4421011043860864,0.36419085241661475,0.22403291880991516
SPI1,0.19918783447094268,0.6090447582014483,0.23064042657820927,0.6566578380611031,0.0,0.35270855441147775,0.26093174413069475,0.2831933193013737,0.16747173693856288,0.19988331601879683,0.2704068094623354,0.6101953498977816,0.3585057559361443,0.12800467763592271,0.3063609451087529,0.2484245151084442,0.6823998896849978,0.5208029680693428,0.3695857349735946,1.0
SREBF1,0.5315606057380768,1.0,0.7408949496637898,0.5269207857082436,0.615648360290828,0.5478786692970035,0.4259210793588186,0.0,0.608313884254855,0.4702078641602865,0.7662109415894514,0.7496666956594837,0.6677567074691795,0.6364052059471281,0.8521461289882635,0.43047807013610484,0.6033223185887162,0.3691800115137549,0.4819001284313602,0.5642353733324246
ST18,1.0,0.8814122294156246,0.539806350010566,0.5202991452513321,0.11475243678790817,0.5907519886156644,0.08331129417350952,0.1557038147205775,0.11083310137675015,0.2439922541864983,0.18542082477181968,0.30157375153318866,0.0,0.20734228873300328,0.21203818531151977,0.07849208788804335,0.27230479088382586,0.29629056530830344,0.699719324017069,0.4011627169205787
STAT1,0.6147243328090064,0.4974473898294005,0.7717226405147457,0.0,0.7407251321780475,0.9602172616912497,0.7330519893614791,0.8032320600455831,0.636407913400113,0.7040010406871207,0.4668219023034368,1.0000000000000004,0.4964521180418737,0.7226442981509034,0.924509859689016,0.7424772851347474,0.17463842364040794,0.7510133241107733,0.7806555991627584,0.7910844427573993
STAT2,0.3860951849012647,0.0,0.44198768167859404,0.16799883324136988,0.39482439119772106,0.6302854772788452,0.41520588004104153,0.4179675994234934,0.5523339595233591,0.9999999999999999,0.5932049583616167,0.8997940617305064,0.6225169269234992,0.5047855645996296,0.7236839191656538,0.681114832612245,0.26083307448950854,0.4141274704894843,0.29062589786150217,0.5540970020909907
STAT4,0.509469863957691,0.6253008791166498,0.42316714070498374,0.33271226933921283,0.0740503217524573,0.8528210601911893,0.4473247283586542,0.9999999999999999,0.25064519186428946,0.03293375110463137,0.04801603153453604,0.0,0.13530120891211417,0.2313389438378597,0.36322026823624454,0.34639450202840827,0.2859169477404542,0.6016323562913285,0.9265943158347015,0.43712033119986915
STAT5A,0.14710520296680274,0.4094892897833382,0.17265150401778873,0.5342610165383674,0.29181241454646645,0.8566962545234698,0.46804605142931144,0.33753159890187057,0.5221770320988981,0.3103664829776427,0.1247519561567545,0.5497961789535382,0.5908038469096377,0.18805161041571306,0.23620199044986134,0.0,1.0,0.03303381857662391,0.09734308250704204,0.4137436965283996
STAT6,0.16291354079307752,0.09501945510084187,0.2504847572935527,0.12203404244063787,0.9883118738639074,0.33840962131812,0.928156822033507,0.5372243629615696,0.6961085152009658,1.0,0.5929532410793583,0.9466870562824821,0.5437150254205796,0.725332177018233,0.698934349993372,0.4610768988261087,0.5642877910896678,0.7011410409708438,0.0,0.5939576090044181
TAL1,0.6218427182230364,0.8816257870605628,0.5697621641474189,0.8845213190826566,0.3418285706706589,0.26967235729674194,0.46186497396873566,0.3575298652696471,0.3430993185012328,0.05878645400742705,0.3310396597044731,0.034938820191657116,0.1793334307263354,0.0,0.3469399870623682,0.11994089536053781,0.9999999999999998,0.47353011197816924,0.4333682330358885,0.5868284360957825
TBX18,0.8182370152263467,0.9482859418554119,0.39264087730300684,0.22572086466356417,0.009716041358103583,0.21219289375398942,0.08639478187153438,0.21412267897113124,0.15145400328974917,0.010200843018539463,0.04257632196384112,0.11221404206692859,0.0,0.2894210551529232,0.18882868878765607,0.12082834471603682,0.22135009492967034,0.445041774276891,1.0,0.45564220334343736
TBX19,0.8939895289571373,1.0,0.8397419009835341,0.5475050677394968,0.020813520210835046,0.6959075938377632,0.31654711669872304,0.6655334586050479,0.4929782067289348,0.08468227994545052,0.05835482833439731,0.0,0.5268412479963256,0.47329960643865987,0.48603436987590776,0.67958445175279,0.3678927493931634,0.4663828658770224,0.9836370717480452,0.5435277263115075
TBX21,0.2475968127527925,0.33606607776950886,0.3920959277303497,0.6405944640026167,0.486387075454128,0.7914050088160629,0.6501141104903758,0.6026755194141551,0.6224953734964203,0.09430660657483086,0.17512997599774943,0.0,0.12154392877772313,0.01898984747248811,0.3968828072300063,0.07852916850895691,1.0000000000000002,0.17453298060419437,0.28138450094082307,0.2703739236016632
TBX3,0.8292390228711747,0.9999999999999999,0.8641759017805387,0.2934239533903914,0.10429043473216326,0.3228385371343466,0.13608139359760946,0.13262814300344855,0.2841063491841156,0.0,0.11483332200259211,0.10622951817323234,0.01610373974194601,0.13191364076268391,0.20663136907678842,0.16468133612868585,0.5093678055519489,0.3341853759334976,0.6039346188192549,0.45566798295766653
TCF7L1,0.14604037185034502,0.4635860929615555,0.18795537181337674,0.4288024081093166,0.9999999999999999,0.9206023651648244,0.6419880521168874,0.6077702627740628,0.5167051212332797,0.37782766954676517,0.5926994407015841,0.3832374698760622,0.08044268883260786,0.012768204074609102,0.16427555327667054,0.0,0.7707345890545719,0.3733435196728826,0.41919000874398515,0.31286167798846265
TCF7L2,0.21843438150688932,0.11383441656521465,0.20257128938647306,0.3619379373314192,0.4574582703820803,1.0,0.35647405861715387,0.24121690453468492,0.23197264686394703,0.30156518227198614,0.47264861278922166,0.38354568435955827,0.5047581391980359,0.2716973822973122,0.0,0.29431795790334514,0.44984043638405746,0.48278108251623475,0.5694735974732711,0.45913259262223993
TEAD4,1.0,0.991728495468458,0.6451480366755047,0.8250600356559914,0.0,0.4379020356975376,0.5680643880146969,0.7777268174486864,0.4709161124669474,0.2661954695906992,0.5275302353564415,0.22741711690856303,0.934101087155913,0.10339538246079394,0.44430412704342315,0.7554955213087295,0.9129448100549418,0.5701723755337045,0.8524587027706652,0.4484486677827815
TET1,1.0,0.7748796013039552,0.9846901986971344,0.23702749273232948,0.06688574480039766,0.18128804427219847,0.20082962578814367,0.12091624975839976,0.0,0.32388717572919723,0.22175940748826695,0.4765050506910844,0.2785084337616188,0.05373515282709462,0.13864747182150294,0.09762785162121235,0.09394629718623992,0.4575079273080662,0.7491913772761447,0.514349366106378
TET3,0.5134466439267147,0.49290494535943186,0.8200262387030266,0.48544686214002164,0.383372820313133,0.38962304666478564,0.3928251290482274,0.6935449417196762,0.2802464401383751,0.2724499534164275,0.18036465099285603,0.41160484563680866,0.0,0.5195434642634944,0.343632385048422,0.16610730296095166,0.39898271686487385,0.2425752854670984,1.0000000000000004,0.5507101543707904
TFCP2L1,0.3541833138536039,0.7505276006918972,0.1607840929498154,0.19835672918103722,0.0,0.13854595962381314,0.22317534829252036,0.30596273779200334,0.0812286839643849,0.6348836049364366,0.572876492090536,0.9999999999999999,0.4737122096048544,0.11288290174654528,0.12456437215770308,0.2768083584912412,0.1949775060563577,0.7606595813924327,0.6301104941007348,0.3785115835362559
TFDP2,0.7283264018846686,0.48803054422510306,0.566764519481653,0.9999999999999999,0.38011759848778237,0.6976907400092031,0.04533541576103761,0.26812443281108655,0.47415902645954067,0.06642567457545967,0.0,0.05094225293245602,0.038420541998547164,0.0517623447179264,0.11795773306282231,0.05627643444798758,0.6314837688455529,0.11683870514629169,0.4589413021200922,0.2182619394024069
TGIF2,0.0,0.045645151500933845,0.7131242408234202,0.5834797738421493,0.4769026288996747,0.3878594888779081,0.3362513338263381,0.2675040744158459,0.4748303941771781,0.5747453837368248,0.5289081447885062,0.7796805884786315,1.0,0.5020643510424145,0.4317534698027802,0.4206454055693635,0.8022322520298169,0.36693077537975705,0.11143889044530797,0.7346591749712232
THRB,0.5299070488706681,0.5253225539158937,0.32030649309132864,0.5904641425177708,0.551267492227657,0.6491945438331577,0.3056585981158364,0.6164672932262563,0.4933403209786613,0.6143106772516842,0.4504915358056496,0.4935276441026262,0.043684023913907355,0.39699908545054585,0.8272340150076358,0.5626759499627569,0.4462308923381886,0.6725715990459524,1.0,0.0
TRPS1,0.0,0.022673964492683885,0.0361092264932148,0.6259669834851803,0.7585345123504533,0.6664635269457123,0.7794726240720243,0.8700119064302255,0.8162074751751994,0.8113398021768833,0.7669326976145451,0.9303463857199609,0.7900499970826479,0.6054703329142966,0.9535186565145356,0.6085802943014841,0.7113341556915044,0.9487971235769753,0.9999999999999999,0.6575491859936778
TWIST1,0.48444996751238417,0.4677272327890229,0.27248110338017345,0.6108826152266875,0.5262246277192884,0.46440104077371896,0.8121917583915215,1.0,0.7625235310426546,0.22747654933420464,0.4344111490059768,0.0,0.5025109261193781,0.5917937434771858,0.7331902748537686,0.6622322827307194,0.5860424248669447,0.5026702413955271,0.7872562394533196,0.36201990852826255
TWIST2,0.45096975968663244,0.9039464427981196,0.3098728084352401,0.4422681628456706,0.08390794211845348,0.984388378691254,0.33787903986359447,0.636042438672543,0.22988373069374823,0.32291536908203067,0.27058971970518764,0.0,1.0,0.29008065427788743,0.23036077111542053,0.7761114783976848,0.3688184516898091,0.4222447985385456,0.550825421430369,0.27053684345426265
VDR,0.3331285576392389,1.0000000000000002,0.23341092958140686,0.4627514119765008,0.0,0.43511268384269775,0.4779161897874902,0.5801077997110851,0.2289133354381505,0.33082032038809484,0.12044880539564307,0.23675859895146734,0.4431247932273119,0.24232080233712971,0.30274006234174666,0.5370303103536547,0.6153235394284293,0.6010296317883148,0.6868018830991773,0.6887774418988646
XBP1,0.09346454015225425,0.08333275822962305,0.0,0.1761672802891976,0.6693800226298876,0.580382761877626,0.6673344164234973,0.4307018069638846,0.47874640697288173,0.680847880874871,0.43543167437499686,1.0000000000000002,0.9148496956636194,0.8031575967892268,0.4535714080274136,0.737382107687234,0.07164492792122812,0.476379265264651,0.14207590770852474,0.5521431203954963
ZBTB2,0.8451630689557117,0.5462611856224542,1.0,0.41950561312880996,0.5327907127882576,0.4552159491540504,0.28849811842671125,0.42942556434157986,0.639787335081929,0.9344678456156674,0.5239246209034447,0.18119199728612112,0.0,0.8058788714534741,0.879412686147433,0.5130927966364949,0.3474903199986372,0.25300493035927274,0.44975911558542925,0.6476114768016905
ZBTB7B,0.07194657265496174,0.2939667054980697,0.5479182567599665,0.9999999999999998,0.2820516843885239,0.0,0.3455428676701391,0.04430758113177746,0.5777127202439412,0.2952657296211647,0.8372707291733461,0.48546183049678127,0.9135247516546865,0.5576217682744666,0.8930551410871839,0.8318744091804879,0.3781551973728632,0.23878776794158463,0.20010096491599438,0.46976906630322834
